gene_ncbi,citation_count,pub_count_previous,year
727857,7.0,7,2018
727897,21.5,77,2018
728192,97.0,1,2018
728226,9.0,29,2018
728228,17.0,0,2018
728489,0.0,2,2018
729230,27.0,303,2018
729359,0.0,3,2018
768222,82.0,2,2018
791115,24.0,0,2018
100033819,13.0,23,2018
100048912,12.0,72,2018
100049587,6.0,4,2018
100093630,31.0,1,2018
100124700,22.0,173,2018
100126296,6.0,2,2018
100126310,97.0,2,2018
100126315,64.0,2,2018
100126316,18.5,6,2018
100126319,78.0,10,2018
100126328,25.0,9,2018
100126333,7.5,11,2018
100126336,15.0,5,2018
100126351,40.0,6,2018
100126791,9.0,5,2018
100131320,9.0,0,2018
100133941,34.5,67,2018
100137047,18.0,2,2018
100151683,22.0,8,2018
100187716,6.0,3,2018
100288687,17.0,46,2018
100302142,62.5,16,2018
100302145,205.5,6,2018
100302155,5.0,1,2018
100302158,7.0,3,2018
100302167,49.0,3,2018
100302178,40.0,23,2018
100302179,13.0,0,2018
100302181,15.5,1,2018
100302183,4.0,2,2018
100302187,24.0,8,2018
100302212,16.0,1,2018
100302232,19.0,1,2018
100302235,23.0,1,2018
100302242,134.0,2,2018
100302246,6.0,5,2018
100302255,11.0,5,2018
100302276,28.0,10,2018
100302692,25.0,4,2018
100313774,18.0,0,2018
100313824,6.0,2,2018
100313843,7.0,1,2018
100313892,24.0,3,2018
100422829,30.0,0,2018
100422847,22.0,0,2018
100422876,6.0,0,2018
100422908,11.0,0,2018
100422969,12.0,9,2018
100423038,31.0,0,2018
100500812,6.0,0,2018
100500880,3.0,1,2018
100500896,2.0,3,2018
100500908,20.0,1,2018
100505495,158.0,0,2018
100505592,4.0,1,2018
100505806,15.0,0,2018
100505854,8.0,1,2018
100505875,6.0,0,2018
100506013,13.0,5,2018
100506311,22.0,4,2018
100506428,13.0,6,2018
100506492,23.0,1,2018
100506658,4.5,118,2018
100506930,38.0,0,2018
100507246,53.0,6,2018
100507347,26.0,0,2018
100507392,12.0,1,2018
100507436,3.0,276,2018
100507632,42.0,1,2018
100533619,19.0,0,2018
100616158,6.0,0,2018
100616242,9.0,0,2018
100616389,7.0,1,2018
100616407,22.0,2,2018
100652730,60.0,0,2018
100874365,162.0,0,2018
100885775,19.0,14,2018
100885779,14.0,32,2018
101154753,11.0,11,2018
101180976,5.0,39,2018
101241892,12.0,0,2018
101805488,28.5,25,2018
101805492,36.5,3,2018
101927152,54.0,1,2018
101927497,16.0,0,2018
101927953,15.0,0,2018
102157401,49.0,3,2018
102465445,2.0,0,2018
102465449,6.0,0,2018
102466739,54.0,0,2018
102467005,13.0,0,2018
102723099,19.5,7,2018
105416157,13.0,1,2018
106182249,4.0,1,2018
1,11.0,25,2019
2,5.5,155,2019
10,6.0,333,2019
13,4.5,12,2019
19,10.0,497,2019
21,5.0,45,2019
24,13.0,175,2019
25,8.0,785,2019
26,2.0,25,2019
27,16.0,38,2019
28,1.0,169,2019
31,9.5,22,2019
33,25.0,4,2019
35,11.0,8,2019
37,2.5,17,2019
38,2.0,44,2019
40,2.0,11,2019
43,10.5,106,2019
47,28.0,35,2019
49,20.0,18,2019
50,12.0,16,2019
52,1.0,61,2019
58,2.0,36,2019
59,1.0,36,2019
60,5.0,14,2019
70,14.0,8,2019
81,7.0,95,2019
86,14.0,14,2019
87,5.0,98,2019
88,8.5,15,2019
89,4.0,116,2019
90,21.0,53,2019
91,19.5,19,2019
92,3.0,13,2019
98,2.0,9,2019
100,2.0,192,2019
101,4.0,37,2019
102,16.0,185,2019
103,7.0,139,2019
104,10.0,42,2019
105,9.0,3,2019
111,10.5,21,2019
112,6.0,3,2019
114,5.0,8,2019
116,5.0,96,2019
117,2.0,18,2019
118,5.0,96,2019
119,8.0,24,2019
123,12.0,58,2019
133,10.0,261,2019
135,13.0,123,2019
140,18.0,26,2019
142,12.0,681,2019
143,6.0,6,2019
146,7.0,40,2019
147,8.0,14,2019
153,5.0,144,2019
154,5.0,520,2019
155,3.0,181,2019
156,6.5,119,2019
158,14.0,21,2019
162,11.0,1,2019
165,13.5,9,2019
174,6.0,298,2019
175,1.0,13,2019
176,4.0,22,2019
177,5.0,469,2019
181,5.0,48,2019
182,9.0,184,2019
183,4.0,778,2019
185,3.0,313,2019
187,7.0,56,2019
189,24.0,70,2019
190,2.0,118,2019
196,13.5,460,2019
197,4.0,208,2019
199,7.0,52,2019
204,15.0,7,2019
205,11.5,4,2019
207,12.0,4495,2019
210,5.0,82,2019
213,6.0,470,2019
214,4.0,88,2019
215,0.0,47,2019
216,6.0,173,2019
217,4.0,311,2019
222,2.0,2,2019
224,5.0,15,2019
226,23.0,16,2019
229,4.0,10,2019
231,6.5,130,2019
238,6.0,508,2019
240,9.5,183,2019
246,7.0,94,2019
248,9.0,38,2019
249,7.0,35,2019
250,39.0,60,2019
251,4.0,9,2019
258,9.0,15,2019
259,3.0,45,2019
265,5.0,10,2019
268,8.0,188,2019
271,9.0,6,2019
274,13.0,80,2019
276,8.0,30,2019
283,6.0,162,2019
284,8.0,161,2019
285,6.0,260,2019
286,4.0,47,2019
287,33.0,25,2019
288,16.0,56,2019
290,6.0,82,2019
301,4.0,162,2019
302,8.0,260,2019
306,3.5,31,2019
308,3.0,121,2019
310,3.0,31,2019
311,7.0,21,2019
316,7.0,21,2019
317,1.0,128,2019
321,5.0,11,2019
324,3.0,483,2019
325,15.0,57,2019
326,3.0,143,2019
328,4.5,323,2019
329,6.0,92,2019
330,7.0,98,2019
331,7.0,313,2019
332,6.0,40,2019
335,5.0,634,2019
336,23.0,78,2019
338,7.0,566,2019
341,7.0,58,2019
342,5.0,1,2019
345,40.0,195,2019
348,9.0,2739,2019
351,8.0,1302,2019
354,2.0,335,2019
356,4.5,541,2019
358,6.5,151,2019
359,7.0,76,2019
360,12.0,96,2019
361,14.5,199,2019
362,5.0,84,2019
364,3.0,20,2019
366,18.0,37,2019
367,10.5,1772,2019
368,1.0,78,2019
374,7.5,129,2019
382,10.5,135,2019
383,14.5,49,2019
384,23.0,23,2019
387,16.0,654,2019
388,2.0,78,2019
389,6.0,88,2019
390,9.0,28,2019
391,8.0,32,2019
395,10.0,5,2019
399,1.0,21,2019
402,2.0,20,2019
403,10.0,18,2019
405,4.0,85,2019
406,12.0,80,2019
408,28.0,84,2019
410,5.0,50,2019
411,3.0,36,2019
412,1.0,42,2019
427,20.0,48,2019
429,17.5,50,2019
430,6.0,28,2019
435,0.0,26,2019
444,19.5,25,2019
462,5.0,164,2019
466,14.0,23,2019
467,12.5,147,2019
468,3.0,166,2019
472,10.5,902,2019
476,7.0,10,2019
477,4.0,40,2019
478,20.0,22,2019
488,0.0,54,2019
489,9.0,27,2019
490,3.0,16,2019
491,11.0,33,2019
495,4.0,15,2019
501,8.0,21,2019
506,14.0,5,2019
526,15.0,3,2019
538,8.0,92,2019
540,7.0,161,2019
545,23.5,348,2019
546,20.0,117,2019
547,22.0,17,2019
551,5.5,226,2019
552,9.5,43,2019
554,0.0,45,2019
558,24.0,210,2019
563,10.0,67,2019
567,3.0,247,2019
577,9.0,3,2019
579,1.0,9,2019
580,13.0,106,2019
581,18.5,715,2019
585,12.0,8,2019
590,8.0,143,2019
595,9.5,1084,2019
596,5.0,1728,2019
597,9.0,193,2019
598,15.0,464,2019
602,6.0,84,2019
604,12.0,256,2019
605,14.0,3,2019
608,13.5,33,2019
610,2.0,18,2019
613,0.0,109,2019
617,12.5,16,2019
618,11.0,17,2019
623,1.0,24,2019
627,8.0,1521,2019
629,13.0,35,2019
632,1.0,224,2019
633,7.0,76,2019
634,11.0,124,2019
637,6.0,129,2019
639,6.0,117,2019
641,77.0,86,2019
642,9.0,22,2019
643,14.0,68,2019
646,11.0,4,2019
648,13.0,371,2019
649,9.0,306,2019
650,7.5,368,2019
652,9.0,258,2019
654,18.0,75,2019
655,13.0,158,2019
656,9.0,1,2019
658,2.0,24,2019
659,6.0,129,2019
664,13.5,89,2019
665,19.0,23,2019
667,14.0,15,2019
668,7.0,123,2019
671,6.0,41,2019
672,8.0,2131,2019
673,5.0,1409,2019
675,4.5,1034,2019
677,10.0,15,2019
682,6.0,387,2019
684,6.5,204,2019
686,3.0,29,2019
687,22.5,31,2019
688,10.0,112,2019
689,7.0,8,2019
694,4.0,38,2019
695,18.5,196,2019
699,5.0,70,2019
701,8.0,110,2019
706,12.0,89,2019
708,4.0,83,2019
710,6.0,61,2019
712,9.0,155,2019
715,9.0,34,2019
716,4.0,31,2019
717,7.0,27,2019
718,4.0,173,2019
722,6.0,55,2019
727,14.0,22,2019
728,14.5,156,2019
738,9.0,1,2019
744,17.0,2,2019
745,17.0,9,2019
752,9.0,8,2019
754,0.0,13,2019
760,19.5,298,2019
765,6.0,16,2019
767,3.0,11,2019
768,15.0,204,2019
771,9.0,23,2019
773,24.5,134,2019
776,10.5,45,2019
777,26.0,19,2019
778,8.5,32,2019
779,4.0,28,2019
780,14.0,57,2019
783,5.0,5,2019
793,11.0,13,2019
796,2.0,160,2019
799,1.0,60,2019
801,7.5,370,2019
810,14.0,17,2019
811,6.0,271,2019
814,9.0,29,2019
815,3.0,5,2019
818,9.0,103,2019
820,29.0,237,2019
823,7.5,22,2019
825,3.0,63,2019
828,7.0,4,2019
831,3.0,46,2019
833,13.0,9,2019
834,10.0,187,2019
835,12.0,95,2019
836,12.5,595,2019
839,16.0,68,2019
840,19.0,56,2019
841,4.0,510,2019
842,3.0,215,2019
845,6.0,14,2019
846,3.5,313,2019
847,3.0,217,2019
857,6.0,639,2019
860,8.0,385,2019
862,4.0,145,2019
863,7.0,15,2019
864,5.5,258,2019
865,28.0,45,2019
866,4.0,51,2019
867,3.0,307,2019
871,11.0,56,2019
875,10.0,162,2019
885,21.0,66,2019
887,2.0,55,2019
889,0.0,69,2019
890,17.0,177,2019
891,10.5,173,2019
894,15.0,103,2019
898,10.0,69,2019
899,45.0,14,2019
909,4.0,62,2019
910,6.0,32,2019
911,9.0,56,2019
912,5.5,129,2019
919,11.0,75,2019
920,13.0,2487,2019
921,13.0,96,2019
922,16.0,10,2019
925,15.0,1124,2019
928,18.0,138,2019
929,5.0,96,2019
933,9.0,14,2019
940,5.0,63,2019
947,7.0,80,2019
948,43.5,39,2019
949,5.0,160,2019
950,44.5,41,2019
952,31.0,37,2019
953,53.0,53,2019
959,7.0,279,2019
960,25.0,237,2019
961,29.0,59,2019
973,25.5,217,2019
974,29.0,38,2019
976,2.0,14,2019
977,17.0,89,2019
978,13.0,72,2019
983,8.5,399,2019
984,7.0,21,2019
989,6.0,24,2019
990,28.0,78,2019
991,22.0,103,2019
993,20.0,108,2019
995,8.0,113,2019
998,17.5,408,2019
999,11.0,1563,2019
1000,12.5,207,2019
1001,4.5,17,2019
1002,9.0,12,2019
1003,35.0,166,2019
1009,12.0,52,2019
1012,6.0,101,2019
1017,8.0,361,2019
1019,7.0,265,2019
1020,5.5,191,2019
1021,4.0,115,2019
1022,22.0,75,2019
1024,21.5,39,2019
1025,12.0,131,2019
1026,6.0,825,2019
1027,5.0,513,2019
1028,4.0,123,2019
1029,9.0,1373,2019
1030,4.5,150,2019
1032,0.0,33,2019
1036,12.0,17,2019
1044,10.0,39,2019
1045,13.0,264,2019
1050,5.0,517,2019
1051,8.0,145,2019
1052,5.0,48,2019
1053,15.0,36,2019
1056,9.0,52,2019
1058,23.5,95,2019
1062,14.0,40,2019
1063,10.5,47,2019
1066,8.5,69,2019
1069,5.0,30,2019
1071,3.0,345,2019
1072,10.0,169,2019
1075,3.5,54,2019
1080,6.5,1067,2019
1081,3.0,40,2019
1084,5.5,242,2019
1105,10.0,20,2019
1111,9.0,354,2019
1112,14.0,10,2019
1113,14.5,171,2019
1114,18.0,32,2019
1116,2.0,314,2019
1117,7.0,7,2019
1118,9.0,24,2019
1120,4.0,8,2019
1121,14.0,37,2019
1129,4.0,23,2019
1130,0.0,13,2019
1131,4.0,22,2019
1135,54.0,11,2019
1136,0.0,38,2019
1137,2.0,81,2019
1138,8.0,62,2019
1139,3.0,67,2019
1147,18.5,205,2019
1153,6.0,25,2019
1161,3.0,21,2019
1164,7.0,18,2019
1173,34.5,7,2019
1178,14.5,30,2019
1180,2.0,71,2019
1182,4.5,38,2019
1186,11.0,35,2019
1188,0.0,27,2019
1191,5.0,330,2019
1192,12.0,41,2019
1195,11.0,16,2019
1200,15.0,69,2019
1215,4.0,63,2019
1230,14.0,94,2019
1233,4.0,107,2019
1234,4.0,795,2019
1236,1.0,199,2019
1240,24.0,27,2019
1244,6.0,179,2019
1261,14.0,26,2019
1267,7.5,20,2019
1268,13.0,188,2019
1269,17.0,88,2019
1270,6.0,57,2019
1277,8.0,175,2019
1278,3.0,130,2019
1280,1.0,118,2019
1281,8.0,63,2019
1282,10.0,51,2019
1284,12.5,20,2019
1285,0.0,40,2019
1287,11.5,49,2019
1291,23.0,19,2019
1293,5.0,13,2019
1297,1.0,12,2019
1300,4.5,27,2019
1301,13.0,42,2019
1303,20.0,7,2019
1305,13.5,7,2019
1308,7.0,35,2019
1311,4.0,79,2019
1312,5.0,1181,2019
1314,4.0,10,2019
1316,41.0,109,2019
1317,24.0,45,2019
1326,9.0,68,2019
1339,12.0,1,2019
1356,8.0,136,2019
1357,36.0,7,2019
1359,4.0,3,2019
1364,8.5,70,2019
1366,10.0,39,2019
1368,8.0,16,2019
1373,2.0,30,2019
1374,9.0,39,2019
1375,51.0,18,2019
1376,5.0,27,2019
1382,18.0,36,2019
1385,7.0,497,2019
1386,3.0,107,2019
1387,6.0,338,2019
1392,5.0,166,2019
1393,3.0,17,2019
1394,5.5,87,2019
1395,24.0,26,2019
1396,8.0,10,2019
1399,10.5,80,2019
1400,5.0,20,2019
1401,7.5,1732,2019
1406,7.0,40,2019
1410,7.5,30,2019
1411,3.0,9,2019
1413,2.0,5,2019
1420,1.0,9,2019
1429,19.0,40,2019
1431,1.0,23,2019
1432,12.5,785,2019
1434,9.0,42,2019
1435,80.0,170,2019
1436,15.0,111,2019
1437,7.0,320,2019
1440,10.0,208,2019
1454,5.0,17,2019
1459,3.0,44,2019
1460,17.0,12,2019
1462,8.0,94,2019
1464,18.0,57,2019
1469,21.0,13,2019
1471,3.0,411,2019
1474,4.0,28,2019
1475,5.0,26,2019
1487,8.0,45,2019
1490,5.0,419,2019
1491,19.0,27,2019
1493,6.0,764,2019
1495,13.0,20,2019
1496,4.0,9,2019
1497,1.0,29,2019
1499,9.0,2993,2019
1500,17.0,142,2019
1508,12.0,194,2019
1509,20.5,183,2019
1510,0.0,27,2019
1511,15.0,91,2019
1513,3.0,94,2019
1514,5.0,106,2019
1515,2.0,17,2019
1520,5.0,70,2019
1523,15.0,70,2019
1524,4.0,206,2019
1525,3.0,56,2019
1535,0.0,136,2019
1536,10.5,163,2019
1540,9.0,122,2019
1543,5.0,585,2019
1544,13.0,234,2019
1545,5.0,293,2019
1548,1.0,166,2019
1551,8.0,47,2019
1553,2.0,33,2019
1555,5.5,232,2019
1557,3.5,636,2019
1558,6.0,87,2019
1559,4.0,492,2019
1565,4.0,653,2019
1571,13.5,353,2019
1573,2.0,58,2019
1576,6.0,579,2019
1577,3.0,362,2019
1580,5.0,14,2019
1581,3.0,95,2019
1582,19.0,5,2019
1583,12.0,84,2019
1584,17.0,68,2019
1585,8.0,194,2019
1586,1.5,299,2019
1587,3.0,4,2019
1588,3.5,372,2019
1589,2.0,173,2019
1591,5.0,91,2019
1592,1.0,30,2019
1593,11.5,59,2019
1594,4.0,80,2019
1600,8.0,29,2019
1601,9.5,66,2019
1602,6.0,29,2019
1605,28.0,58,2019
1606,8.0,27,2019
1612,13.0,135,2019
1616,7.0,143,2019
1621,4.0,119,2019
1622,12.0,30,2019
1627,3.0,28,2019
1628,24.0,33,2019
1634,10.0,133,2019
1636,4.0,1676,2019
1641,3.0,66,2019
1642,8.0,72,2019
1644,4.5,46,2019
1647,7.0,142,2019
1649,16.0,215,2019
1653,14.0,27,2019
1654,16.0,91,2019
1659,2.0,5,2019
1660,10.0,64,2019
1662,10.0,8,2019
1670,12.0,17,2019
1671,5.0,4,2019
1672,3.0,95,2019
1673,5.0,123,2019
1674,6.0,113,2019
1675,6.0,13,2019
1690,14.0,38,2019
1716,9.0,18,2019
1719,2.0,81,2019
1723,98.0,12,2019
1725,18.0,14,2019
1728,8.0,280,2019
1729,8.0,28,2019
1730,9.0,5,2019
1731,14.0,5,2019
1734,1.5,51,2019
1736,8.5,28,2019
1740,37.0,6,2019
1741,5.0,23,2019
1742,11.0,108,2019
1743,24.0,8,2019
1747,11.0,39,2019
1748,7.0,27,2019
1755,3.0,71,2019
1756,8.0,297,2019
1757,2.5,3,2019
1758,16.0,47,2019
1760,16.5,70,2019
1768,25.0,1,2019
1769,10.0,138,2019
1773,7.0,41,2019
1778,8.0,17,2019
1785,9.0,80,2019
1786,9.0,386,2019
1787,23.0,16,2019
1788,18.0,193,2019
1789,3.0,203,2019
1794,12.0,21,2019
1795,7.0,11,2019
1800,38.0,18,2019
1803,5.5,308,2019
1804,11.5,21,2019
1806,9.5,138,2019
1808,13.0,42,2019
1811,2.0,51,2019
1812,12.5,81,2019
1813,5.0,557,2019
1815,4.0,378,2019
1820,8.0,22,2019
1822,8.0,90,2019
1824,5.0,26,2019
1826,7.0,18,2019
1829,12.0,53,2019
1831,85.0,30,2019
1832,2.5,40,2019
1836,3.5,22,2019
1839,5.0,114,2019
1840,4.0,8,2019
1841,5.5,7,2019
1843,4.0,131,2019
1844,7.0,19,2019
1846,11.0,32,2019
1847,2.0,17,2019
1848,12.0,52,2019
1852,2.0,8,2019
1854,0.0,5,2019
1859,16.0,111,2019
1869,8.5,433,2019
1871,4.0,65,2019
1876,37.0,19,2019
1877,6.0,11,2019
1880,24.0,10,2019
1889,3.5,53,2019
1893,11.0,43,2019
1894,5.5,52,2019
1896,5.0,83,2019
1901,10.0,85,2019
1906,5.0,598,2019
1909,2.5,50,2019
1910,10.0,102,2019
1915,3.0,55,2019
1917,13.0,35,2019
1938,4.0,37,2019
1942,142.0,48,2019
1946,5.0,29,2019
1947,0.0,38,2019
1948,1.0,90,2019
1950,4.5,920,2019
1956,8.5,4339,2019
1958,9.0,336,2019
1964,9.0,8,2019
1965,4.0,16,2019
1968,17.0,7,2019
1969,12.0,191,2019
1973,72.0,30,2019
1974,22.5,22,2019
1977,16.5,218,2019
1978,10.0,88,2019
1981,9.0,119,2019
1982,20.0,21,2019
1991,2.0,188,2019
1992,30.0,17,2019
1993,8.5,16,2019
1994,27.0,311,2019
1997,7.0,28,2019
1999,10.0,51,2019
2001,9.0,22,2019
2004,13.0,16,2019
2006,6.0,210,2019
2009,20.0,2,2019
2010,6.0,62,2019
2011,7.0,34,2019
2013,7.0,28,2019
2014,4.0,16,2019
2017,7.0,191,2019
2018,5.5,21,2019
2019,26.0,9,2019
2020,9.0,21,2019
2022,8.0,271,2019
2023,7.5,92,2019
2026,5.5,112,2019
2030,4.0,87,2019
2033,22.0,156,2019
2034,9.0,245,2019
2042,5.0,32,2019
2043,5.0,37,2019
2045,19.0,18,2019
2048,48.0,114,2019
2050,6.0,84,2019
2052,3.0,142,2019
2053,13.0,57,2019
2056,5.0,415,2019
2058,12.0,9,2019
2059,14.0,41,2019
2060,3.0,32,2019
2063,79.0,9,2019
2064,9.0,2501,2019
2065,21.0,300,2019
2066,4.0,201,2019
2067,4.0,387,2019
2068,6.5,431,2019
2069,8.5,209,2019
2070,2.5,27,2019
2072,2.5,95,2019
2073,2.0,115,2019
2077,21.0,13,2019
2078,8.0,511,2019
2079,19.0,10,2019
2081,27.0,145,2019
2099,9.0,2810,2019
2100,11.5,152,2019
2101,14.0,93,2019
2103,49.0,44,2019
2104,4.0,41,2019
2110,6.0,16,2019
2113,15.5,247,2019
2115,2.5,43,2019
2119,16.0,18,2019
2120,22.0,186,2019
2122,7.5,103,2019
2130,7.0,187,2019
2131,4.5,75,2019
2132,2.0,47,2019
2138,4.0,48,2019
2140,4.0,3,2019
2146,13.5,687,2019
2147,3.0,1120,2019
2149,7.0,264,2019
2150,4.0,256,2019
2152,18.5,454,2019
2153,0.0,403,2019
2157,2.0,183,2019
2159,14.0,122,2019
2160,4.0,35,2019
2162,1.0,43,2019
2166,17.0,72,2019
2167,5.0,149,2019
2169,3.0,97,2019
2171,11.0,37,2019
2173,28.0,35,2019
2175,5.0,58,2019
2177,7.5,107,2019
2182,25.0,28,2019
2184,1.5,25,2019
2186,11.0,18,2019
2188,4.0,15,2019
2191,3.5,85,2019
2194,11.0,169,2019
2195,12.0,121,2019
2199,0.0,16,2019
2200,4.0,243,2019
2201,27.0,29,2019
2202,6.0,71,2019
2203,13.0,19,2019
2205,1.0,67,2019
2208,6.0,33,2019
2212,13.0,220,2019
2213,6.5,84,2019
2214,3.0,189,2019
2217,10.0,114,2019
2220,2.0,61,2019
2222,11.0,16,2019
2237,5.0,118,2019
2239,4.0,13,2019
2243,3.5,20,2019
2244,8.0,457,2019
2246,7.0,132,2019
2247,9.0,562,2019
2250,5.0,21,2019
2252,20.5,100,2019
2253,10.0,53,2019
2254,12.5,44,2019
2255,25.5,53,2019
2257,6.0,9,2019
2259,8.0,12,2019
2260,12.0,285,2019
2261,4.0,326,2019
2263,4.0,312,2019
2264,5.5,135,2019
2266,7.0,26,2019
2267,16.0,12,2019
2271,9.0,54,2019
2272,2.0,234,2019
2273,19.5,53,2019
2277,0.0,68,2019
2280,4.0,16,2019
2288,3.0,32,2019
2289,11.0,113,2019
2290,5.0,50,2019
2294,8.0,40,2019
2295,12.0,21,2019
2297,9.0,13,2019
2299,1.0,8,2019
2302,4.0,19,2019
2303,16.0,85,2019
2304,2.0,69,2019
2305,9.0,326,2019
2308,14.5,412,2019
2309,7.0,415,2019
2312,6.0,209,2019
2313,73.0,146,2019
2314,8.0,23,2019
2316,4.0,164,2019
2318,9.5,98,2019
2319,10.0,33,2019
2321,6.0,292,2019
2322,4.0,485,2019
2324,2.0,136,2019
2328,4.5,56,2019
2332,6.5,454,2019
2335,12.5,665,2019
2348,4.0,60,2019
2350,19.0,12,2019
2353,6.0,360,2019
2354,16.0,69,2019
2355,31.0,20,2019
2357,15.5,72,2019
2358,6.0,76,2019
2395,10.0,137,2019
2475,7.0,1699,2019
2483,9.0,12,2019
2488,10.0,22,2019
2492,8.0,194,2019
2494,10.0,90,2019
2495,11.0,28,2019
2512,2.0,25,2019
2516,13.0,131,2019
2517,4.0,10,2019
2521,38.0,254,2019
2524,8.5,79,2019
2525,2.0,29,2019
2526,9.0,42,2019
2530,11.5,32,2019
2531,12.0,4,2019
2532,10.0,51,2019
2534,0.0,175,2019
2535,23.0,13,2019
2538,2.0,58,2019
2539,10.0,209,2019
2542,4.0,17,2019
2548,9.0,68,2019
2549,6.0,85,2019
2551,2.0,21,2019
2553,4.0,19,2019
2554,3.0,25,2019
2562,14.0,29,2019
2566,4.0,39,2019
2571,8.0,67,2019
2572,2.0,48,2019
2581,2.0,27,2019
2582,11.5,19,2019
2583,17.0,5,2019
2591,8.0,31,2019
2592,1.0,46,2019
2593,2.0,16,2019
2596,4.5,35,2019
2597,5.0,167,2019
2615,11.5,25,2019
2617,10.0,34,2019
2621,4.5,121,2019
2622,8.0,8,2019
2623,7.0,191,2019
2624,9.5,124,2019
2625,4.0,273,2019
2626,6.0,184,2019
2627,10.0,106,2019
2629,16.5,132,2019
2630,13.0,1,2019
2632,12.5,8,2019
2633,47.0,44,2019
2637,8.0,2,2019
2638,5.0,158,2019
2641,11.0,245,2019
2643,3.0,118,2019
2645,6.0,191,2019
2646,6.0,79,2019
2647,9.0,7,2019
2648,12.0,68,2019
2651,8.0,5,2019
2658,13.0,61,2019
2660,7.0,137,2019
2662,17.0,15,2019
2668,15.5,190,2019
2670,3.0,155,2019
2673,9.0,27,2019
2688,3.0,476,2019
2690,4.5,211,2019
2693,2.0,64,2019
2695,6.0,63,2019
2696,1.0,28,2019
2697,10.0,415,2019
2700,5.0,44,2019
2701,5.0,41,2019
2703,13.5,48,2019
2705,2.0,143,2019
2706,6.0,518,2019
2707,8.0,30,2019
2710,6.0,5,2019
2717,6.0,104,2019
2719,9.5,157,2019
2731,11.0,22,2019
2733,10.0,17,2019
2735,11.0,265,2019
2736,7.0,134,2019
2737,3.5,78,2019
2739,5.0,72,2019
2740,8.0,134,2019
2743,2.0,12,2019
2744,17.0,44,2019
2746,9.0,47,2019
2747,3.0,24,2019
2752,29.0,58,2019
2769,0.0,12,2019
2770,8.0,24,2019
2776,16.0,105,2019
2778,4.5,244,2019
2779,0.0,7,2019
2780,8.0,5,2019
2784,3.0,194,2019
2796,19.5,144,2019
2798,2.0,76,2019
2806,13.5,19,2019
2811,5.0,119,2019
2817,9.0,37,2019
2819,8.0,9,2019
2821,17.0,72,2019
2823,26.0,9,2019
2825,8.0,7,2019
2826,17.0,26,2019
2828,17.0,16,2019
2831,6.0,7,2019
2833,30.0,205,2019
2841,9.0,5,2019
2852,12.0,159,2019
2859,15.0,11,2019
2862,2.0,8,2019
2863,3.0,21,2019
2867,97.0,23,2019
2868,3.0,20,2019
2869,7.0,43,2019
2870,11.0,21,2019
2875,1.0,81,2019
2876,3.0,139,2019
2878,10.0,56,2019
2879,50.0,49,2019
2885,7.0,228,2019
2886,0.0,48,2019
2887,7.0,38,2019
2891,12.0,48,2019
2892,26.0,22,2019
2896,11.0,321,2019
2898,2.5,45,2019
2900,4.0,13,2019
2901,6.5,8,2019
2902,12.5,59,2019
2903,6.0,73,2019
2904,19.0,128,2019
2908,3.0,657,2019
2911,9.0,43,2019
2914,14.0,14,2019
2916,2.0,9,2019
2917,3.0,23,2019
2918,14.0,9,2019
2919,7.0,136,2019
2920,19.0,22,2019
2921,8.5,12,2019
2923,14.0,76,2019
2931,4.0,484,2019
2932,9.0,372,2019
2934,9.0,168,2019
2935,15.0,13,2019
2944,2.0,932,2019
2950,3.0,532,2019
2954,6.0,19,2019
2956,3.0,144,2019
2969,5.0,53,2019
2972,5.0,18,2019
2978,5.0,24,2019
2982,10.0,6,2019
2987,4.0,11,2019
2994,0.0,9,2019
2998,25.0,2,2019
3001,15.0,27,2019
3002,5.5,192,2019
3006,9.0,7,2019
3008,20.5,2,2019
3009,7.0,12,2019
3014,12.0,164,2019
3015,36.0,60,2019
3020,18.0,17,2019
3026,4.0,49,2019
3032,4.0,13,2019
3037,5.0,45,2019
3039,0.0,21,2019
3040,1.5,162,2019
3043,1.5,246,2019
3054,9.5,73,2019
3060,6.0,54,2019
3062,6.5,19,2019
3064,6.5,333,2019
3065,9.0,243,2019
3066,18.0,128,2019
3068,13.5,62,2019
3070,17.5,19,2019
3077,3.0,435,2019
3078,18.0,24,2019
3081,31.0,18,2019
3082,5.0,646,2019
3083,3.0,12,2019
3084,1.5,241,2019
3087,4.0,68,2019
3091,10.0,2117,2019
3093,9.5,15,2019
3094,14.0,36,2019
3097,3.0,6,2019
3098,11.0,67,2019
3099,14.0,92,2019
3105,4.0,344,2019
3106,11.0,644,2019
3107,4.5,248,2019
3110,8.0,30,2019
3113,2.0,36,2019
3115,2.0,175,2019
3117,7.0,222,2019
3119,8.0,447,2019
3122,5.0,37,2019
3123,5.0,1288,2019
3131,2.0,17,2019
3133,10.0,130,2019
3134,13.0,29,2019
3135,7.0,430,2019
3140,26.5,22,2019
3142,10.0,27,2019
3145,13.0,67,2019
3146,9.0,708,2019
3148,12.5,32,2019
3149,14.0,14,2019
3156,38.0,87,2019
3158,10.5,10,2019
3159,17.0,137,2019
3161,3.0,46,2019
3162,5.5,693,2019
3164,7.0,222,2019
3169,12.0,158,2019
3170,10.0,88,2019
3172,2.0,422,2019
3175,3.0,16,2019
3178,17.0,108,2019
3181,82.5,62,2019
3183,43.0,78,2019
3184,23.0,68,2019
3190,7.0,104,2019
3191,6.0,34,2019
